code;salinity_avg;salinity_max;salinity_min;temperature_avg;temperature_max;temperature_min;oxygen_avg;oxygen_max;oxygen_min;pprod_avg;pprod_max;pprod_min;ph_avg;ph_max;ph_min;alcalinity_avg;alcalinity_max;alcalinity_min;disolvC_avg;disolvC_max;disolvC_min;nitrate_avg;nitrate_max;nitrate_min;phosphate_avg;phosphate_max;phosphate_min;silicate_avg;silicate_max;silicate_min;ammonium_avg;ammonium_max;ammonium_min;zoopla_avg;zoopla_max;zoopla_min;chloroph_avg;chloroph_max;chloroph_min;phytopl_avg;phytopl_max;phytopl_min;northward_avg;northward_max;northward_min;easteward_avg;easteward_max;easteward_min
st.013;37.19784179;37.81951189;36.70299244;20.60346509;28.23424339;14.19594121;232.2751487;255.7201138;206.7793865;15.03382132;22.49158788;9.621586204;8.052887661;8.138192415;7.940681279;2.641094384;2.65978092;2.627862006;2.326172827;2.349173367;2.303483367;0.80174638;1.852592573;0.103989027;0.020043728;0.045810425;0.006701077;2.663340087;3.347152501;2.073121637;0.177960232;0.359615531;0.061876465;1.523415994;2.502545655;0.860151365;0.222532664;0.435541987;0.071561588;0.97274436;2.118459016;0.279209221;-0.00534837;0.022987925;-0.026377524;0.00111509;0.012103225;-0.007959211
st.014;37.19784179;37.81951189;36.70299244;20.60346509;28.23424339;14.19594121;232.2751487;255.7201138;206.7793865;15.03382132;22.49158788;9.621586204;8.052887661;8.138192415;7.940681279;2.641094384;2.65978092;2.627862006;2.326172827;2.349173367;2.303483367;0.80174638;1.852592573;0.103989027;0.020043728;0.045810425;0.006701077;2.663340087;3.347152501;2.073121637;0.177960232;0.359615531;0.061876465;1.523415994;2.502545655;0.860151365;0.222532664;0.435541987;0.071561588;0.97274436;2.118459016;0.279209221;-0.00534837;0.022987925;-0.026377524;0.00111509;0.012103225;-0.007959211
st.015;37.19784179;37.81951189;36.70299244;20.60346509;28.23424339;14.19594121;232.2751487;255.7201138;206.7793865;15.03382132;22.49158788;9.621586204;8.052887661;8.138192415;7.940681279;2.641094384;2.65978092;2.627862006;2.326172827;2.349173367;2.303483367;0.80174638;1.852592573;0.103989027;0.020043728;0.045810425;0.006701077;2.663340087;3.347152501;2.073121637;0.177960232;0.359615531;0.061876465;1.523415994;2.502545655;0.860151365;0.222532664;0.435541987;0.071561588;0.97274436;2.118459016;0.279209221;-0.00534837;0.022987925;-0.026377524;0.00111509;0.012103225;-0.007959211
st.016;37.68898241;38.4070658;37.19567435;21.08360688;28.91555078;14.60965238;227.2520959;252.0963767;201.3981127;9.239847396;15.24620955;6.711423193;8.051813759;8.127722876;7.957191808;2.652270675;2.706910951;2.623979568;2.327720296;2.340455226;2.304933514;0.121694565;0.427224738;0.00411591;0.009612143;0.021081845;0.005261025;2.11504303;2.369850193;1.858349272;0.057639696;0.107260259;0.014296693;1.016225436;1.497055088;0.696154697;0.131611876;0.226122469;0.061327114;0.477689944;0.873316254;0.249133612;0.005972323;0.10117415;-0.050388826;-0.00799264;2.63E-05;-0.017028497
st.017;37.68898241;38.4070658;37.19567435;21.08360688;28.91555078;14.60965238;227.2520959;252.0963767;201.3981127;9.239847396;15.24620955;6.711423193;8.051813759;8.127722876;7.957191808;2.652270675;2.706910951;2.623979568;2.327720296;2.340455226;2.304933514;0.121694565;0.427224738;0.00411591;0.009612143;0.021081845;0.005261025;2.11504303;2.369850193;1.858349272;0.057639696;0.107260259;0.014296693;1.016225436;1.497055088;0.696154697;0.131611876;0.226122469;0.061327114;0.477689944;0.873316254;0.249133612;0.005972323;0.10117415;-0.050388826;-0.00799264;2.63E-05;-0.017028497
st.018;37.68898241;38.4070658;37.19567435;21.08360688;28.91555078;14.60965238;227.2520959;252.0963767;201.3981127;9.239847396;15.24620955;6.711423193;8.051813759;8.127722876;7.957191808;2.652270675;2.706910951;2.623979568;2.327720296;2.340455226;2.304933514;0.121694565;0.427224738;0.00411591;0.009612143;0.021081845;0.005261025;2.11504303;2.369850193;1.858349272;0.057639696;0.107260259;0.014296693;1.016225436;1.497055088;0.696154697;0.131611876;0.226122469;0.061327114;0.477689944;0.873316254;0.249133612;0.005972323;0.10117415;-0.050388826;-0.00799264;2.63E-05;-0.017028497
st.037;37.83533786;38.09998417;37.54362726;18.86686681;25.24135089;14.1795696;233.5983306;248.4842148;217.9389782;11.85880351;17.12611842;6.435694933;8.061851171;8.119254112;7.979977131;2.643215417;2.654538035;2.631570041;2.333706642;2.347595274;2.320230156;0.825024717;1.581247702;0.298453383;0.039233397;0.08734393;0.009157962;2.327779941;2.884179115;1.732805505;0.159373613;0.236155219;0.109697799;1.024661896;1.69718352;0.38887006;0.161993125;0.329794146;0.071811879;0.788764208;1.493575379;0.318201933;-0.04440589;0.028506763;-0.131525544;0.021443562;0.09762639;-0.012421537
st.038;37.83533786;38.09998417;37.54362726;18.86686681;25.24135089;14.1795696;233.5983306;248.4842148;217.9389782;11.85880351;17.12611842;6.435694933;8.061851171;8.119254112;7.979977131;2.643215417;2.654538035;2.631570041;2.333706642;2.347595274;2.320230156;0.825024717;1.581247702;0.298453383;0.039233397;0.08734393;0.009157962;2.327779941;2.884179115;1.732805505;0.159373613;0.236155219;0.109697799;1.024661896;1.69718352;0.38887006;0.161993125;0.329794146;0.071811879;0.788764208;1.493575379;0.318201933;-0.04440589;0.028506763;-0.131525544;0.021443562;0.09762639;-0.012421537
st.039;37.83533786;38.09998417;37.54362726;18.86686681;25.24135089;14.1795696;233.5983306;248.4842148;217.9389782;11.85880351;17.12611842;6.435694933;8.061851171;8.119254112;7.979977131;2.643215417;2.654538035;2.631570041;2.333706642;2.347595274;2.320230156;0.825024717;1.581247702;0.298453383;0.039233397;0.08734393;0.009157962;2.327779941;2.884179115;1.732805505;0.159373613;0.236155219;0.109697799;1.024661896;1.69718352;0.38887006;0.161993125;0.329794146;0.071811879;0.788764208;1.493575379;0.318201933;-0.04440589;0.028506763;-0.131525544;0.021443562;0.09762639;-0.012421537
st.040;37.91909452;38.34072168;37.4460253;18.97025139;25.15655463;14.24473722;233.5848587;248.595302;216.9078282;12.94401834;26.07332175;4.526573454;8.06470007;8.128114292;7.976089546;2.64902375;2.675910371;2.629551308;2.336226248;2.357125555;2.313743251;0.774730537;1.592353327;0.281721217;0.034474347;0.082046408;0.008956921;2.427493587;3.102480412;1.83187374;0.154385468;0.238662466;0.103982846;1.153193977;1.88279845;0.357523007;0.172363025;0.459196516;0.064111656;0.928466919;2.288015008;0.294661266;-0.000324187;0.037714646;-0.046369549;0.005559847;0.061494243;-0.037248338
st.041;37.91909452;38.34072168;37.4460253;18.97025139;25.15655463;14.24473722;233.5848587;248.595302;216.9078282;12.94401834;26.07332175;4.526573454;8.06470007;8.128114292;7.976089546;2.64902375;2.675910371;2.629551308;2.336226248;2.357125555;2.313743251;0.774730537;1.592353327;0.281721217;0.034474347;0.082046408;0.008956921;2.427493587;3.102480412;1.83187374;0.154385468;0.238662466;0.103982846;1.153193977;1.88279845;0.357523007;0.172363025;0.459196516;0.064111656;0.928466919;2.288015008;0.294661266;-0.000324187;0.037714646;-0.046369549;0.005559847;0.061494243;-0.037248338
st.042;37.91909452;38.34072168;37.4460253;18.97025139;25.15655463;14.24473722;233.5848587;248.595302;216.9078282;12.94401834;26.07332175;4.526573454;8.06470007;8.128114292;7.976089546;2.64902375;2.675910371;2.629551308;2.336226248;2.357125555;2.313743251;0.774730537;1.592353327;0.281721217;0.034474347;0.082046408;0.008956921;2.427493587;3.102480412;1.83187374;0.154385468;0.238662466;0.103982846;1.153193977;1.88279845;0.357523007;0.172363025;0.459196516;0.064111656;0.928466919;2.288015008;0.294661266;-0.000324187;0.037714646;-0.046369549;0.005559847;0.061494243;-0.037248338
st.043;37.91175053;38.35923143;37.40784004;19.06538536;25.33250271;14.27451134;233.3467507;248.7867182;216.1462097;12.63563367;25.5287049;4.522902662;8.063828454;8.126876744;7.97320522;2.649679911;2.676850276;2.629371795;2.336436575;2.357648763;2.312847831;0.755593088;1.490281961;0.271583002;0.03326552;0.077815046;0.008960415;2.413088908;3.15964222;1.829425248;0.153853463;0.22873957;0.106019931;1.15183766;1.835943547;0.359474803;0.168138389;0.456400023;0.061187808;0.88997097;2.193080089;0.279487358;-0.01238487;0.029812256;-0.071024286;0.011521353;0.067248881;-0.054662115
st.044;37.91175053;38.35923143;37.40784004;19.06538536;25.33250271;14.27451134;233.3467507;248.7867182;216.1462097;12.63563367;25.5287049;4.522902662;8.063828454;8.126876744;7.97320522;2.649679911;2.676850276;2.629371795;2.336436575;2.357648763;2.312847831;0.755593088;1.490281961;0.271583002;0.03326552;0.077815046;0.008960415;2.413088908;3.15964222;1.829425248;0.153853463;0.22873957;0.106019931;1.15183766;1.835943547;0.359474803;0.168138389;0.456400023;0.061187808;0.88997097;2.193080089;0.279487358;-0.01238487;0.029812256;-0.071024286;0.011521353;0.067248881;-0.054662115
st.045;37.91175053;38.35923143;37.40784004;19.06538536;25.33250271;14.27451134;233.3467507;248.7867182;216.1462097;12.63563367;25.5287049;4.522902662;8.063828454;8.126876744;7.97320522;2.649679911;2.676850276;2.629371795;2.336436575;2.357648763;2.312847831;0.755593088;1.490281961;0.271583002;0.03326552;0.077815046;0.008960415;2.413088908;3.15964222;1.829425248;0.153853463;0.22873957;0.106019931;1.15183766;1.835943547;0.359474803;0.168138389;0.456400023;0.061187808;0.88997097;2.193080089;0.279487358;-0.01238487;0.029812256;-0.071024286;0.011521353;0.067248881;-0.054662115
st.046;37.83052526;38.28473727;37.37169647;20.44345197;28.48624357;14.16583888;230.4963752;253.0566279;207.6457647;8.261984009;13.29493332;3.734462142;8.042335424;8.124115308;7.94087855;2.642974463;2.673175891;2.624973257;2.330287819;2.340418696;2.320113818;0.650615339;1.224246283;0.389142161;0.02383206;0.063971445;0.00748011;2.108864808;2.451243202;1.577324331;0.150346138;0.208199086;0.129059933;0.918636817;1.591670275;0.484600375;0.115270097;0.300655916;0.044198945;0.505757877;1.176260849;0.196754413;-0.004731062;0.008505409;-0.015261724;-0.003851315;0.008328362;-0.020034969
st.047;37.83052526;38.28473727;37.37169647;20.44345197;28.48624357;14.16583888;230.4963752;253.0566279;207.6457647;8.261984009;13.29493332;3.734462142;8.042335424;8.124115308;7.94087855;2.642974463;2.673175891;2.624973257;2.330287819;2.340418696;2.320113818;0.650615339;1.224246283;0.389142161;0.02383206;0.063971445;0.00748011;2.108864808;2.451243202;1.577324331;0.150346138;0.208199086;0.129059933;0.918636817;1.591670275;0.484600375;0.115270097;0.300655916;0.044198945;0.505757877;1.176260849;0.196754413;-0.004731062;0.008505409;-0.015261724;-0.003851315;0.008328362;-0.020034969
st.048;37.83052526;38.28473727;37.37169647;20.44345197;28.48624357;14.16583888;230.4963752;253.0566279;207.6457647;8.261984009;13.29493332;3.734462142;8.042335424;8.124115308;7.94087855;2.642974463;2.673175891;2.624973257;2.330287819;2.340418696;2.320113818;0.650615339;1.224246283;0.389142161;0.02383206;0.063971445;0.00748011;2.108864808;2.451243202;1.577324331;0.150346138;0.208199086;0.129059933;0.918636817;1.591670275;0.484600375;0.115270097;0.300655916;0.044198945;0.505757877;1.176260849;0.196754413;-0.004731062;0.008505409;-0.015261724;-0.003851315;0.008328362;-0.020034969
st.049;37.94343403;38.35646677;37.56242466;20.82074586;29.16684461;14.2216233;229.6249235;251.8335667;208.3765602;6.961800821;10.37346375;2.920487255;8.036661081;8.121064544;7.92786181;2.644162969;2.671652853;2.630846292;2.330761451;2.342375875;2.319654971;0.713264348;1.142835602;0.365624782;0.022881659;0.05703347;0.006903487;2.063299516;2.422238946;1.545715019;0.151592209;0.203058023;0.129258117;0.820105843;1.494467795;0.449611124;0.094240335;0.226016454;0.037143774;0.406881587;0.865914188;0.162598221;0.004251298;0.041555852;-0.015061464;-0.014440252;0.130196922;-0.083025426
st.050;37.94343403;38.35646677;37.56242466;20.82074586;29.16684461;14.2216233;229.6249235;251.8335667;208.3765602;6.961800821;10.37346375;2.920487255;8.036661081;8.121064544;7.92786181;2.644162969;2.671652853;2.630846292;2.330761451;2.342375875;2.319654971;0.713264348;1.142835602;0.365624782;0.022881659;0.05703347;0.006903487;2.063299516;2.422238946;1.545715019;0.151592209;0.203058023;0.129258117;0.820105843;1.494467795;0.449611124;0.094240335;0.226016454;0.037143774;0.406881587;0.865914188;0.162598221;0.004251298;0.041555852;-0.015061464;-0.014440252;0.130196922;-0.083025426
st.051;37.94343403;38.35646677;37.56242466;20.82074586;29.16684461;14.2216233;229.6249235;251.8335667;208.3765602;6.961800821;10.37346375;2.920487255;8.036661081;8.121064544;7.92786181;2.644162969;2.671652853;2.630846292;2.330761451;2.342375875;2.319654971;0.713264348;1.142835602;0.365624782;0.022881659;0.05703347;0.006903487;2.063299516;2.422238946;1.545715019;0.151592209;0.203058023;0.129258117;0.820105843;1.494467795;0.449611124;0.094240335;0.226016454;0.037143774;0.406881587;0.865914188;0.162598221;0.004251298;0.041555852;-0.015061464;-0.014440252;0.130196922;-0.083025426
st.052;37.83110905;38.2908189;37.37430137;20.36764718;28.35293743;14.17051847;230.4369461;252.842004;207.6078862;8.173839492;13.08704172;3.672514984;8.043172121;8.123908043;7.94299514;2.642777659;2.673080104;2.625853607;2.330249321;2.339655433;2.319794655;0.659762317;1.261891774;0.376282952;0.024553424;0.066514877;0.007450879;2.111727772;2.45330504;1.578162449;0.150997874;0.219605967;0.12649162;0.911512699;1.589700852;0.473072486;0.114783673;0.297931846;0.044033557;0.502446614;1.157046693;0.193973507;-0.00236801;0.008941538;-0.015503451;0.001186837;0.014054952;-0.013130436
st.053;37.83110905;38.2908189;37.37430137;20.36764718;28.35293743;14.17051847;230.4369461;252.842004;207.6078862;8.173839492;13.08704172;3.672514984;8.043172121;8.123908043;7.94299514;2.642777659;2.673080104;2.625853607;2.330249321;2.339655433;2.319794655;0.659762317;1.261891774;0.376282952;0.024553424;0.066514877;0.007450879;2.111727772;2.45330504;1.578162449;0.150997874;0.219605967;0.12649162;0.911512699;1.589700852;0.473072486;0.114783673;0.297931846;0.044033557;0.502446614;1.157046693;0.193973507;-0.00236801;0.008941538;-0.015503451;0.001186837;0.014054952;-0.013130436
st.054;37.83110905;38.2908189;37.37430137;20.36764718;28.35293743;14.17051847;230.4369461;252.842004;207.6078862;8.173839492;13.08704172;3.672514984;8.043172121;8.123908043;7.94299514;2.642777659;2.673080104;2.625853607;2.330249321;2.339655433;2.319794655;0.659762317;1.261891774;0.376282952;0.024553424;0.066514877;0.007450879;2.111727772;2.45330504;1.578162449;0.150997874;0.219605967;0.12649162;0.911512699;1.589700852;0.473072486;0.114783673;0.297931846;0.044033557;0.502446614;1.157046693;0.193973507;-0.00236801;0.008941538;-0.015503451;0.001186837;0.014054952;-0.013130436
st.055;37.95670229;38.39234882;37.5762914;20.91315037;29.29251183;14.30371677;229.1242402;251.025277;207.5167745;6.787827003;10.85285748;2.683901442;8.036221246;8.121845775;7.92722755;2.645297851;2.674470743;2.629871527;2.331298079;2.34275251;2.321729024;0.721193871;1.161564151;0.386812975;0.021681703;0.056128347;0.007033151;2.046144718;2.379510111;1.544164856;0.149830415;0.194936638;0.12840902;0.795087799;1.465997881;0.480106241;0.095344888;0.230610891;0.036600776;0.400822954;0.907485889;0.152594803;0.007687755;0.042127493;-0.015158558;0.023818185;0.095446031;-0.013574115
st.056;37.95670229;38.39234882;37.5762914;20.91315037;29.29251183;14.30371677;229.1242402;251.025277;207.5167745;6.787827003;10.85285748;2.683901442;8.036221246;8.121845775;7.92722755;2.645297851;2.674470743;2.629871527;2.331298079;2.34275251;2.321729024;0.721193871;1.161564151;0.386812975;0.021681703;0.056128347;0.007033151;2.046144718;2.379510111;1.544164856;0.149830415;0.194936638;0.12840902;0.795087799;1.465997881;0.480106241;0.095344888;0.230610891;0.036600776;0.400822954;0.907485889;0.152594803;0.007687755;0.042127493;-0.015158558;0.023818185;0.095446031;-0.013574115
st.057;37.95670229;38.39234882;37.5762914;20.91315037;29.29251183;14.30371677;229.1242402;251.025277;207.5167745;6.787827003;10.85285748;2.683901442;8.036221246;8.121845775;7.92722755;2.645297851;2.674470743;2.629871527;2.331298079;2.34275251;2.321729024;0.721193871;1.161564151;0.386812975;0.021681703;0.056128347;0.007033151;2.046144718;2.379510111;1.544164856;0.149830415;0.194936638;0.12840902;0.795087799;1.465997881;0.480106241;0.095344888;0.230610891;0.036600776;0.400822954;0.907485889;0.152594803;0.007687755;0.042127493;-0.015158558;0.023818185;0.095446031;-0.013574115
st.058;38.02240537;38.34566816;37.64866384;20.90134163;28.91177082;14.52311595;230.3547361;246.5662003;214.6441854;6.358491894;10.13989464;2.928273638;8.036665754;8.119863987;7.926548719;2.64676304;2.673678478;2.63160491;2.332172927;2.347008665;2.31723849;0.749764396;1.232342382;0.438993176;0.017371962;0.052943764;0.007205454;1.968992731;2.391952356;1.523134609;0.144745765;0.169566336;0.118421597;0.737163479;1.466505349;0.382321015;0.08851444;0.198537894;0.037949531;0.357243104;0.803040624;0.173345476;0.007516066;0.059403057;-0.074150294;0.000901272;0.030436328;-0.019167528
st.059;38.02240537;38.34566816;37.64866384;20.90134163;28.91177082;14.52311595;230.3547361;246.5662003;214.6441854;6.358491894;10.13989464;2.928273638;8.036665754;8.119863987;7.926548719;2.64676304;2.673678478;2.63160491;2.332172927;2.347008665;2.31723849;0.749764396;1.232342382;0.438993176;0.017371962;0.052943764;0.007205454;1.968992731;2.391952356;1.523134609;0.144745765;0.169566336;0.118421597;0.737163479;1.466505349;0.382321015;0.08851444;0.198537894;0.037949531;0.357243104;0.803040624;0.173345476;0.007516066;0.059403057;-0.074150294;0.000901272;0.030436328;-0.019167528
st.060;38.02240537;38.34566816;37.64866384;20.90134163;28.91177082;14.52311595;230.3547361;246.5662003;214.6441854;6.358491894;10.13989464;2.928273638;8.036665754;8.119863987;7.926548719;2.64676304;2.673678478;2.63160491;2.332172927;2.347008665;2.31723849;0.749764396;1.232342382;0.438993176;0.017371962;0.052943764;0.007205454;1.968992731;2.391952356;1.523134609;0.144745765;0.169566336;0.118421597;0.737163479;1.466505349;0.382321015;0.08851444;0.198537894;0.037949531;0.357243104;0.803040624;0.173345476;0.007516066;0.059403057;-0.074150294;0.000901272;0.030436328;-0.019167528
st.061;38.02193879;38.32602904;37.65420575;20.77403285;28.79764578;14.42750306;230.2897271;246.3756443;213.7990502;6.149360762;10.22621515;2.557934125;8.038254232;8.121656736;7.927386337;2.647352791;2.671726174;2.631299178;2.332865106;2.345928166;2.320234855;0.75271659;1.200426632;0.449372719;0.018302471;0.051603828;0.007239731;1.977594654;2.397002829;1.528598547;0.145951887;0.16981201;0.116881829;0.735976012;1.507689608;0.380908916;0.084411613;0.193113703;0.035692189;0.351974335;0.817280849;0.152154383;-0.004405716;0.046518562;-0.082955782;0.001677156;0.018763537;-0.011481113
